CustomerID,Tenure,Monthly Charges,Total Charges,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Churn
2277-DJJDL,60,99.0,3.7794449667525125,1,1,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No
1897-OKVMW,64,90.6,3.764732659287102,0,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,No
5485-ITNPC,66,85.9,3.7478233768074807,1,0,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
0233-FTHAV,60,79.2,3.6780629049743454,0,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),No
4644-PIZRT,17,70.35,3.079777990792184,1,0,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),No
8922-NPKBJ,42,19.35,2.9381693463903202,1,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
2740-TVLFN,1,50.15,1.7002709373564369,1,0,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No
7771-CFQRQ,47,63.8,3.4781695335569047,0,0,Yes,Yes,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),No
9512-PHSMG,10,20.55,2.4026911642630386,0,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No
6963-EZQEE,70,88.55,3.7997884000675555,1,1,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
2452-KDRRH,67,101.4,3.8351227646161505,1,1,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No
2004-OCQXK,1,81.95,1.913548957906518,0,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
5027-QPKTE,7,69.35,2.6542728270977105,1,0,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
4146-SVFUD,1,44.6,1.649334858712142,1,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No
1564-HJUVY,4,63.75,2.3544926005894364,1,0,No,No,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No
3617-XLSGQ,66,109.25,3.8501865831924746,0,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),No
7517-LDMPS,12,84.6,3.007470389421052,0,0,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,No
7244-KXYZN,24,20.45,2.7220989503465147,0,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No
5226-NOZFC,26,85.75,3.3317308928154574,1,0,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,No
2672-HUYVI,6,91.1,2.6582976503081897,0,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
1400-WIVLL,57,107.95,3.7759634190706266,1,0,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,No
7508-MYBOG,14,86.1,3.0918603250393653,1,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
8148-NLEGT,42,22.95,3.006145016376364,0,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,No
0148-DCDOS,25,94.7,3.373298279614871,1,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes
8347-GDTMP,64,19.45,3.0883664695544937,0,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No
9992-RRAMN,22,85.1,3.272700056789586,1,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
6746-WAUWT,19,19.7,2.5871494982543437,1,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),No
0310-MVLET,61,99.15,3.778878085086561,0,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
0428-IKYCP,22,87.0,3.267324291556049,1,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No
4550-VBOFE,70,102.95,3.8513500913836216,1,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
2187-PKZAY,12,79.95,3.018450832386356,1,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No
4003-OCTMP,31,64.0,3.2812038682570117,0,0,Yes,No,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,No
6652-YFFJO,11,64.9,2.854973673726417,0,0,No,No,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No
7225-IILWY,68,25.75,3.226896206869142,1,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
5248-RPYWW,72,90.15,3.827139786032085,0,1,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
7923-IYJWY,67,116.1,3.8943077533993002,1,1,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
3170-GWYKC,60,104.95,3.794958335714346,0,0,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
5696-QURRL,1,45.05,1.6536947953150818,1,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
7409-KIUTL,1,71.0,1.8512583487190752,0,1,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
9830-ECLEN,58,50.0,3.465360541227334,1,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,No
1732-VHUBQ,47,70.55,3.519729577531334,0,1,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
0495-RVCBF,1,79.7,1.9014583213961123,0,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
2668-TZSPS,1,20.45,1.3106933123433606,1,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No
7854-EDSSA,22,59.0,3.0985398979928616,1,0,No,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,Yes
8869-TORSS,48,60.35,3.461858538808528,0,0,No,No,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),Yes
7446-SFAOA,37,19.85,2.85582190540603,0,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),No
9522-ZSINC,13,19.95,2.404491617758686,1,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,No
8234-GSZYK,43,26.45,3.045342541160567,1,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No
6505-OZNPG,6,63.4,2.5425764762605296,0,0,No,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,No
6164-HAQTX,71,53.95,3.589798856001916,1,0,No,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),No
0679-IDSTG,1,69.25,1.8404197777364861,0,1,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
7765-LWVVH,72,95.1,3.8352560597184078,0,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,No
1658-TJVOA,6,74.1,2.6540802353065707,0,1,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,No
0953-LGOVU,12,35.5,2.63573500194596,1,0,Yes,Yes,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,No
2115-BFTIW,25,70.95,3.247322564230356,1,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes
4692-NNQRU,21,79.2,3.241160324769676,0,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,No
7742-MYPGI,6,48.8,2.4732679428352964,0,0,Yes,Yes,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,No
0611-DFXKO,20,89.0,3.260178755215968,1,0,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,Yes
7780-OTDSO,18,99.4,3.241284928684544,1,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
9619-GSATL,43,55.45,3.388145623856844,0,0,No,No,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,No
5622-UEJFI,35,25.4,2.9776321652459994,0,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),No
9747-DDZOS,1,73.5,1.866287339084195,0,0,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
0674-DGMAQ,32,93.5,3.47287341524356,1,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,No
6203-HBZPA,52,63.9,3.5230893270421104,1,0,No,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
0484-FFVBJ,32,64.85,3.3034012724893085,1,0,No,No,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No
0301-FIDRB,72,63.8,3.6706447011254335,0,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
4139-JPIAM,51,44.45,3.338765171242274,1,0,No,No,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),No
2181-TIDSV,68,19.95,3.1150277335990566,1,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No
2761-XECQW,8,43.35,2.5698418994037615,1,1,Yes,No,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,No
1936-CZAKF,49,49.65,3.381999021683067,1,0,Yes,No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),No
9453-PATOS,72,85.1,3.7892562801996235,0,0,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No
0564-JJHGS,9,95.5,2.918606915144982,1,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
3348-CFRNX,28,92.35,3.415457483406035,0,0,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,Yes
4402-FTBXC,54,89.8,3.669037800885156,1,0,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,No
1428-GTBJJ,11,74.55,2.9163223242173815,1,0,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
2931-XIQBR,50,103.05,3.7121022803820223,0,0,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,No
0106-UGRDO,69,116.0,3.91290459018754,0,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No
5542-TBBWB,1,69.9,1.8444771757456815,1,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No
1930-QPBVZ,68,95.1,3.824997454329465,1,0,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),No
2606-PKWJB,40,40.25,3.1942506325965914,1,0,No,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,No
5322-ZSMZY,31,25.75,2.878291949249796,1,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
8059-UDZFY,33,105.35,3.539709505778251,0,1,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
7740-BTPUX,55,113.6,3.798837027560258,1,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No
5220-AGAAX,68,24.0,3.221231613181412,1,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No
0208-BPQEJ,12,19.4,2.296884475538547,0,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),No
9435-JMLSX,71,86.1,3.7814609596120015,1,0,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
3352-ALMCK,40,102.65,3.6136462925160324,1,0,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,No
5312-IRCFR,64,92.85,3.7767556489445138,0,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,No
5294-IMHHT,53,97.75,3.7027061914734425,1,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),No
8802-UNOJF,12,83.8,3.012731800628455,1,1,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,Yes
6313-GIDIT,53,54.45,3.4555376544661622,1,1,No,No,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
6176-YJWAS,72,97.95,3.852129122546806,1,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),No
5310-NOOVA,46,19.95,2.957631227661623,1,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,No
4526-EXKKN,40,24.6,2.9885366619284373,1,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No
5311-IHLEI,12,50.95,2.782293422809544,1,0,No,No,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No
3987-KQDDU,9,75.6,2.820562673774426,1,0,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,No
3404-JNXAX,51,80.75,3.6145703180599975,0,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,No
5131-PONJI,49,90.4,3.652695878719575,1,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No
2845-AFFTX,41,99.8,3.6293382302958883,1,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
3489-VSFRD,56,60.25,3.516237810004814,0,0,No,No,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),No
3345-JHUEO,4,20.2,1.745855195173729,1,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,No
5815-HGGHV,20,64.15,3.105322801633413,1,0,Yes,No,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,No
5260-UMPWX,26,20.25,2.693682989767589,0,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),No
2249-YPRNG,20,105.85,3.350180154519367,0,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes
7410-YTJIK,7,75.45,2.6819192929105173,0,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes
4626-GYCZP,7,93.85,2.803183888535342,1,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
5649-RXQTV,51,99.0,3.702271093531787,1,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No
2674-MIAHT,4,80.3,2.510813010512496,0,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,No
2576-HXMPA,1,19.55,1.2911467617318857,0,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),No
7587-AOVVU,27,100.75,3.446156448930393,1,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,No
5590-BYNII,22,100.75,3.3211840273023143,1,0,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
6898-MDLZW,12,53.75,2.8120104224238394,1,0,No,No,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,No
3237-AJGEH,3,31.0,1.977952121201462,0,0,Yes,Yes,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,Yes
4707-YNOQA,34,25.6,2.9624403703972035,0,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),No
9357-UJRUN,24,58.35,3.129335352916489,1,0,Yes,No,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,No
1591-NFNLQ,51,80.0,3.627606495580415,1,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),Yes
8648-PFRMP,14,46.35,2.827821427682802,0,1,No,No,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No
7663-CUXZB,59,113.75,3.816986585776197,1,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,No
0258-NOKBL,3,90.4,2.4288634082992564,1,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,No
1163-VIPRI,65,109.3,3.865551073662841,0,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,No
2815-CPTUL,5,70.25,2.521007252408604,1,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
9348-ROUAI,59,90.3,3.715506126005563,0,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
9443-JUBUO,72,65.25,3.6511665178447466,1,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
0596-BQCEQ,62,100.15,3.7981877958665318,0,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
1481-ZUWZA,28,94.5,3.4247836644198224,1,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),Yes
3043-TYBNO,3,60.65,2.2942457161381182,1,0,No,No,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,No
4830-FAXFM,19,24.1,2.6426623314420357,1,0,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),No
5906-BFOZT,1,19.5,1.290034611362518,1,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No
2960-NKRSO,24,85.95,3.3236954524821143,1,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,No
8996-ZROXE,57,53.5,3.4822731566313903,1,1,No,No,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,No
5598-IKHQQ,72,25.45,3.2710163601798437,0,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No
0397-ZXWQF,67,20.5,3.1556244589844678,1,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No
5266-PFRQK,52,20.85,3.030032704936171,1,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),No
4674-HGNUA,71,89.9,3.8100408752111092,1,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
6765-MBQNU,26,26.0,2.835087847232495,0,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
9786-IJYDL,35,113.2,3.5926263692487574,0,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,No
1303-SRDOK,55,69.05,3.584625178418518,0,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),No
3769-MHZNV,33,20.1,2.8263016137160406,0,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
6295-OSINB,72,109.65,3.8965399956492273,1,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,No
3308-MHOOC,1,19.2,1.2833012287035497,1,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No
2309-OSFEU,10,33.9,2.474871583227693,1,0,No,No,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,Yes
2207-QPJED,37,90.0,3.52785536617646,0,1,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,No
4177-JPDFU,12,34.0,2.6458641994383454,1,0,No,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,No
2239-CFOUJ,1,20.4,1.3096301674258988,1,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
8046-DNVTL,62,38.6,3.37024469522078,1,0,Yes,No,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),No
2209-XADXF,1,25.25,1.4022613824546801,0,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No
6620-JDYNW,18,60.6,3.0630893047267804,0,0,No,No,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,No
1891-FZYSA,69,89.95,3.7883911198087303,1,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
4770-UEZOX,2,74.75,2.1607685618611283,1,0,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,No
1038-RQOST,19,20.6,2.6179957689233793,1,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No
7613-LLQFO,12,84.45,3.0251214558195647,1,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
4568-TTZRT,9,20.4,2.2595938788859486,1,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No
9513-DXHDA,27,81.7,3.3448930938235284,1,0,No,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,No
2640-PMGFL,27,79.5,3.3385660494937994,1,0,No,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,Yes
3801-HMYNL,1,89.15,1.9501213475113734,1,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,Yes
0516-QREYC,24,20.3,2.662710623193903,0,1,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No
9685-WKZGT,14,74.95,3.0156740440360554,1,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
6022-UGGSO,32,74.4,3.357353493960548,0,1,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
8084-OIVBS,11,20.0,2.3262334209042397,0,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
8896-BQTTI,1,25.0,1.3979400086720377,1,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No
3865-QBWSJ,38,80.45,3.5000511326431356,1,1,No,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,No
3352-RICWQ,9,19.75,2.3235614634628665,0,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
2160-GPFXD,54,65.65,3.5522665817735146,1,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),No
2065-MMKGR,29,71.0,3.3180842140032647,0,0,No,No,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),No
5857-TYBCJ,44,89.2,3.606402864305278,1,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,No
